E_eV,atom_idx,a_ang,Phi_atom
3681.6096176004703,0,2.2772713083699645,-1.6241600863429083e-05
3901.170832898638,0,2.2772713083699645,-1.577793698332459e-05
4133.826083760148,0,2.2772713083699645,-1.5327509741376727e-05
4380.356262962907,0,2.2772713083699645,-1.4889941259132563e-05
4641.588833612782,0,2.2772713083699645,-1.4464864445782045e-05
4918.400606471699,0,2.2772713083699645,-1.4051922690193259e-05
5211.720682918044,0,2.2772713083699645,-1.3650769561739408e-05
5522.53357341725,0,2.2772713083699645,-1.3261068519666629e-05
5851.882501969514,0,2.2772713083699645,-1.288249263075872e-05
6200.87290762581,0,2.2772713083699645,-1.2514724295061907e-05
6570.676154824831,0,2.2772713083699645,-1.2157454979439704e-05
6962.533465004367,0,2.2772713083699645,-1.1810384958734088e-05
7377.760082683312,0,2.2772713083699645,-1.147322306431611e-05
7817.749689997524,0,2.2772713083699645,-1.11456864398148e-05
8283.979084506618,0,2.2772713083699645,-1.0827500303819491e-05
8778.01313597249,0,2.2772713083699645,-1.0518397719356546e-05
9301.510038746646,0,2.2772713083699645,-1.0218119369947003e-05
9856.22687739571,0,2.2772713083699645,-9.926413342057321e-06
10444.025524245699,0,2.2772713083699645,-9.643034913760717e-06
11066.87888863989,0,2.2772713083699645,-9.367746349431756e-06
11726.877538885456,0,2.2772713083699645,-9.100316700302011e-06
12426.236719115055,0,2.2772713083699645,-8.840521610709414e-06
13167.303784615016,0,2.2772713083699645,-8.58814312987882e-06
13952.566080576338,0,2.2772713083699645,-8.3429695290758e-06
14784.65929071304,0,2.2772713083699645,-8.104795123980353e-06
15666.376283769463,0,2.2772713083699645,-7.873420102131475e-06
16600.676487609297,0,2.2772713083699645,-7.648650355297773e-06
17590.69582234984,0,2.2772713083699645,-7.430297316633627e-06
18639.75722588148,0,2.2772713083699645,-7.218177802484145e-06
19751.38180710058,0,2.2772713083699645,-7.012113858706296e-06
20929.300664290975,0,2.2772713083699645,-6.811932611377219e-06
22177.46740832167,0,2.2772713083699645,-6.617466121764529e-06
23500.071432694094,0,2.2772713083699645,-6.428551245436904e-06
24901.551974979007,0,2.2772713083699645,-6.245029495396771e-06
26386.61301683937,0,2.2772713083699645,-6.0667469091202775e-06
27960.239072650154,0,2.2772713083699645,-5.893553919392985e-06
29627.711919708698,0,2.2772713083699645,-5.725305228832943e-06
31394.628326189355,0,2.2772713083699645,-5.5618596879958575e-06
33266.91883634535,0,2.2772713083699645,-5.403080176960119e-06
35250.86767600913,0,2.2772713083699645,-5.2488334902923074e-06
37353.133845202785,0,2.2772713083699645,-5.098990225296722e-06
39580.77346865453,0,2.2772713083699645,-4.953424673455128e-06
41941.263479239446,0,2.2772713083699645,-4.812014714965689e-06
44442.526713836356,0,2.2772713083699645,-4.6746417162925874e-06
47092.958505833616,0,2.2772713083699645,-4.541190430640383e-06
49901.45486353981,0,2.2772713083699645,-4.411548901269641e-06
52877.44232907843,0,2.2772713083699645,-4.2856083675726735e-06
56030.90961798617,0,2.2772713083699645,-4.163263173830638e-06
59372.441145710975,0,2.2772713083699645,-4.044410680575432e-06
62913.25255353957,0,2.2772713083699645,-3.928951178482008e-06
66665.22835319501,0,2.2772713083699645,-3.816787804718896e-06
70640.9618164559,0,2.2772713083699645,-3.7078264616867384e-06
74853.79724368441,0,2.2772713083699645,-3.601975738076677e-06
79317.87475313466,0,2.2772713083699645,-3.499146832182343e-06
84048.17774137396,0,2.2772713083699645,-3.3992534774011513e-06
89060.58317411506,0,2.2772713083699645,-3.3022118698623648e-06
94371.91487625704,0,2.2772713083699645,-3.2079405981212226e-06
100000.0,0,2.2772713083699645,-3.1163605748601677e-06
